-3.141593	 0.000000	 
-3.135457	 0.030615	 
-3.129321	 0.061081	 
-3.123185	 0.091370	 
-3.117049	 0.121454	 
-3.110913	 0.151305	 
-3.104777	 0.180895	 
-3.098641	 0.210197	 
-3.092505	 0.239184	 
-3.086369	 0.267829	 
-3.080233	 0.296107	 
-3.074097	 0.323993	 
-3.067962	 0.351460	 
-3.061826	 0.378485	 
-3.055690	 0.405043	 
-3.049554	 0.431111	 
-3.043418	 0.456666	 
-3.037282	 0.481685	 
-3.031146	 0.506147	 
-3.025010	 0.530031	 
-3.018874	 0.553316	 
-3.012738	 0.575982	 
-3.006602	 0.598010	 
-3.000466	 0.619382	 
-2.994330	 0.640080	 
-2.988195	 0.660086	 
-2.982059	 0.679385	 
-2.975923	 0.697961	 
-2.969787	 0.715799	 
-2.963651	 0.732885	 
-2.957515	 0.749206	 
-2.951379	 0.764749	 
-2.945243	 0.779503	 
-2.939107	 0.793456	 
-2.932971	 0.806600	 
-2.926835	 0.818924	 
-2.920699	 0.830419	 
-2.914563	 0.841080	 
-2.908428	 0.850898	 
-2.902292	 0.859869	 
-2.896156	 0.867986	 
-2.890020	 0.875246	 
-2.883884	 0.881645	 
-2.877748	 0.887181	 
-2.871612	 0.891853	 
-2.865476	 0.895658	 
-2.859340	 0.898599	 
-2.853204	 0.900674	 
-2.847068	 0.901886	 
-2.840932	 0.902238	 
-2.834796	 0.901732	 
-2.828661	 0.900374	 
-2.822525	 0.898167	 
-2.816389	 0.895118	 
-2.810253	 0.891233	 
-2.804117	 0.886519	 
-2.797981	 0.880985	 
-2.791845	 0.874640	 
-2.785709	 0.867492	 
-2.779573	 0.859553	 
-2.773437	 0.850834	 
-2.767301	 0.841345	 
-2.761165	 0.831100	 
-2.755029	 0.820112	 
-2.748894	 0.808395	 
-2.742758	 0.795962	 
-2.736622	 0.782830	 
-2.730486	 0.769013	 
-2.724350	 0.754529	 
-2.718214	 0.739393	 
-2.712078	 0.723624	 
-2.705942	 0.707239	 
-2.699806	 0.690256	 
-2.693670	 0.672696	 
-2.687534	 0.654577	 
-2.681398	 0.635918	 
-2.675262	 0.616742	 
-2.669127	 0.597067	 
-2.662991	 0.576916	 
-2.656855	 0.556309	 
-2.650719	 0.535269	 
-2.644583	 0.513818	 
-2.638447	 0.491979	 
-2.632311	 0.469773	 
-2.626175	 0.447225	 
-2.620039	 0.424356	 
-2.613903	 0.401192	 
-2.607767	 0.377755	 
-2.601631	 0.354069	 
-2.595495	 0.330158	 
-2.589360	 0.306047	 
-2.583224	 0.281758	 
-2.577088	 0.257317	 
-2.570952	 0.232748	 
-2.564816	 0.208074	 
-2.558680	 0.183320	 
-2.552544	 0.158511	 
-2.546408	 0.133670	 
-2.540272	 0.108821	 
-2.534136	 0.083989	 
-2.528000	 0.059196	 
-2.521864	 0.034468	 
-2.515728	 0.009827	 
-2.509593	 -0.014704	 
-2.503457	 -0.039101	 
-2.497321	 -0.063341	 
-2.491185	 -0.087403	 
-2.485049	 -0.111263	 
-2.478913	 -0.134900	 
-2.472777	 -0.158291	 
-2.466641	 -0.181417	 
-2.460505	 -0.204255	 
-2.454369	 -0.226785	 
-2.448233	 -0.248987	 
-2.442097	 -0.270841	 
-2.435961	 -0.292328	 
-2.429826	 -0.313429	 
-2.423690	 -0.334125	 
-2.417554	 -0.354399	 
-2.411418	 -0.374233	 
-2.405282	 -0.393610	 
-2.399146	 -0.412514	 
-2.393010	 -0.430929	 
-2.386874	 -0.448839	 
-2.380738	 -0.466230	 
-2.374602	 -0.483088	 
-2.368466	 -0.499399	 
-2.362330	 -0.515151	 
-2.356194	 -0.530330	 
-2.350059	 -0.544926	 
-2.343923	 -0.558926	 
-2.337787	 -0.572321	 
-2.331651	 -0.585101	 
-2.325515	 -0.597256	 
-2.319379	 -0.608779	 
-2.313243	 -0.619661	 
-2.307107	 -0.629894	 
-2.300971	 -0.639474	 
-2.294835	 -0.648393	 
-2.288699	 -0.656647	 
-2.282563	 -0.664231	 
-2.276427	 -0.671141	 
-2.270292	 -0.677374	 
-2.264156	 -0.682928	 
-2.258020	 -0.687801	 
-2.251884	 -0.691992	 
-2.245748	 -0.695500	 
-2.239612	 -0.698326	 
-2.233476	 -0.700471	 
-2.227340	 -0.701936	 
-2.221204	 -0.702723	 
-2.215068	 -0.702836	 
-2.208932	 -0.702278	 
-2.202796	 -0.701053	 
-2.196660	 -0.699166	 
-2.190525	 -0.696623	 
-2.184389	 -0.693429	 
-2.178253	 -0.689591	 
-2.172117	 -0.685116	 
-2.165981	 -0.680013	 
-2.159845	 -0.674290	 
-2.153709	 -0.667955	 
-2.147573	 -0.661019	 
-2.141437	 -0.653491	 
-2.135301	 -0.645382	 
-2.129165	 -0.636704	 
-2.123029	 -0.627467	 
-2.116893	 -0.617684	 
-2.110758	 -0.607368	 
-2.104622	 -0.596531	 
-2.098486	 -0.585187	 
-2.092350	 -0.573351	 
-2.086214	 -0.561036	 
-2.080078	 -0.548256	 
-2.073942	 -0.535028	 
-2.067806	 -0.521367	 
-2.061670	 -0.507288	 
-2.055534	 -0.492808	 
-2.049398	 -0.477942	 
-2.043262	 -0.462709	 
-2.037126	 -0.447124	 
-2.030991	 -0.431205	 
-2.024855	 -0.414970	 
-2.018719	 -0.398435	 
-2.012583	 -0.381620	 
-2.006447	 -0.364542	 
-2.000311	 -0.347219	 
-1.994175	 -0.329669	 
-1.988039	 -0.311912	 
-1.981903	 -0.293966	 
-1.975767	 -0.275848	 
-1.969631	 -0.257579	 
-1.963495	 -0.239177	 
-1.957359	 -0.220660	 
-1.951224	 -0.202048	 
-1.945088	 -0.183359	 
-1.938952	 -0.164612	 
-1.932816	 -0.145825	 
-1.926680	 -0.127018	 
-1.920544	 -0.108208	 
-1.914408	 -0.089414	 
-1.908272	 -0.070654	 
-1.902136	 -0.051948	 
-1.896000	 -0.033311	 
-1.889864	 -0.014763	 
-1.883728	 0.003679	 
-1.877592	 0.021998	 
-1.871457	 0.040177	 
-1.865321	 0.058198	 
-1.859185	 0.076045	 
-1.853049	 0.093701	 
-1.846913	 0.111152	 
-1.840777	 0.128380	 
-1.834641	 0.145370	 
-1.828505	 0.162107	 
-1.822369	 0.178577	 
-1.816233	 0.194764	 
-1.810097	 0.210656	 
-1.803961	 0.226238	 
-1.797825	 0.241496	 
-1.791690	 0.256419	 
-1.785554	 0.270993	 
-1.779418	 0.285207	 
-1.773282	 0.299049	 
-1.767146	 0.312508	 
-1.761010	 0.325573	 
-1.754874	 0.338235	 
-1.748738	 0.350482	 
-1.742602	 0.362307	 
-1.736466	 0.373700	 
-1.730330	 0.384653	 
-1.724194	 0.395158	 
-1.718058	 0.405208	 
-1.711923	 0.414796	 
-1.705787	 0.423916	 
-1.699651	 0.432562	 
-1.693515	 0.440729	 
-1.687379	 0.448413	 
-1.681243	 0.455608	 
-1.675107	 0.462312	 
-1.668971	 0.468521	 
-1.662835	 0.474232	 
-1.656699	 0.479444	 
-1.650563	 0.484155	 
-1.644427	 0.488363	 
-1.638291	 0.492069	 
-1.632156	 0.495272	 
-1.626020	 0.497973	 
-1.619884	 0.500172	 
-1.613748	 0.501872	 
-1.607612	 0.503074	 
-1.601476	 0.503780	 
-1.595340	 0.503994	 
-1.589204	 0.503718	 
-1.583068	 0.502958	 
-1.576932	 0.501717	 
-1.570796	 0.500000	 
-1.564660	 0.497813	 
-1.558524	 0.495160	 
-1.552389	 0.492049	 
-1.546253	 0.488486	 
-1.540117	 0.484478	 
-1.533981	 0.480032	 
-1.527845	 0.475156	 
-1.521709	 0.469859	 
-1.515573	 0.464148	 
-1.509437	 0.458034	 
-1.503301	 0.451524	 
-1.497165	 0.444629	 
-1.491029	 0.437359	 
-1.484893	 0.429724	 
-1.478757	 0.421734	 
-1.472622	 0.413401	 
-1.466486	 0.404734	 
-1.460350	 0.395747	 
-1.454214	 0.386450	 
-1.448078	 0.376855	 
-1.441942	 0.366975	 
-1.435806	 0.356821	 
-1.429670	 0.346407	 
-1.423534	 0.335743	 
-1.417398	 0.324845	 
-1.411262	 0.313724	 
-1.405126	 0.302393	 
-1.398990	 0.290866	 
-1.392855	 0.279156	 
-1.386719	 0.267276	 
-1.380583	 0.255241	 
-1.374447	 0.243062	 
-1.368311	 0.230754	 
-1.362175	 0.218331	 
-1.356039	 0.205806	 
-1.349903	 0.193192	 
-1.343767	 0.180504	 
-1.337631	 0.167754	 
-1.331495	 0.154957	 
-1.325359	 0.142125	 
-1.319223	 0.129273	 
-1.313088	 0.116413	 
-1.306952	 0.103558	 
-1.300816	 0.090722	 
-1.294680	 0.077917	 
-1.288544	 0.065157	 
-1.282408	 0.052453	 
-1.276272	 0.039819	 
-1.270136	 0.027267	 
-1.264000	 0.014809	 
-1.257864	 0.002457	 
-1.251728	 -0.009778	 
-1.245592	 -0.021884	 
-1.239456	 -0.033850	 
-1.233321	 -0.045664	 
-1.227185	 -0.057317	 
-1.221049	 -0.068797	 
-1.214913	 -0.080094	 
-1.208777	 -0.091199	 
-1.202641	 -0.102101	 
-1.196505	 -0.112792	 
-1.190369	 -0.123262	 
-1.184233	 -0.133503	 
-1.178097	 -0.143506	 
-1.171961	 -0.153264	 
-1.165825	 -0.162768	 
-1.159689	 -0.172011	 
-1.153554	 -0.180986	 
-1.147418	 -0.189687	 
-1.141282	 -0.198106	 
-1.135146	 -0.206239	 
-1.129010	 -0.214079	 
-1.122874	 -0.221622	 
-1.116738	 -0.228862	 
-1.110602	 -0.235795	 
-1.104466	 -0.242417	 
-1.098330	 -0.248723	 
-1.092194	 -0.254712	 
-1.086058	 -0.260379	 
-1.079922	 -0.265722	 
-1.073787	 -0.270740	 
-1.067651	 -0.275429	 
-1.061515	 -0.279789	 
-1.055379	 -0.283818	 
-1.049243	 -0.287516	 
-1.043107	 -0.290883	 
-1.036971	 -0.293918	 
-1.030835	 -0.296621	 
-1.024699	 -0.298995	 
-1.018563	 -0.301039	 
-1.012427	 -0.302755	 
-1.006291	 -0.304146	 
-1.000155	 -0.305212	 
-0.994020	 -0.305957	 
-0.987884	 -0.306384	 
-0.981748	 -0.306495	 
-0.975612	 -0.306295	 
-0.969476	 -0.305786	 
-0.963340	 -0.304974	 
-0.957204	 -0.303862	 
-0.951068	 -0.302455	 
-0.944932	 -0.300759	 
-0.938796	 -0.298777	 
-0.932660	 -0.296517	 
-0.926524	 -0.293984	 
-0.920388	 -0.291184	 
-0.914253	 -0.288122	 
-0.908117	 -0.284807	 
-0.901981	 -0.281244	 
-0.895845	 -0.277440	 
-0.889709	 -0.273403	 
-0.883573	 -0.269139	 
-0.877437	 -0.264658	 
-0.871301	 -0.259965	 
-0.865165	 -0.255070	 
-0.859029	 -0.249979	 
-0.852893	 -0.244702	 
-0.846757	 -0.239247	 
-0.840621	 -0.233621	 
-0.834486	 -0.227834	 
-0.828350	 -0.221894	 
-0.822214	 -0.215810	 
-0.816078	 -0.209591	 
-0.809942	 -0.203246	 
-0.803806	 -0.196782	 
-0.797670	 -0.190210	 
-0.791534	 -0.183539	 
-0.785398	 -0.176777	 
-0.779262	 -0.169933	 
-0.773126	 -0.163016	 
-0.766990	 -0.156036	 
-0.760854	 -0.149001	 
-0.754719	 -0.141921	 
-0.748583	 -0.134803	 
-0.742447	 -0.127658	 
-0.736311	 -0.120493	 
-0.730175	 -0.113317	 
-0.724039	 -0.106140	 
-0.717903	 -0.098969	 
-0.711767	 -0.091812	 
-0.705631	 -0.084679	 
-0.699495	 -0.077578	 
-0.693359	 -0.070515	 
-0.687223	 -0.063500	 
-0.681087	 -0.056539	 
-0.674952	 -0.049641	 
-0.668816	 -0.042813	 
-0.662680	 -0.036062	 
-0.656544	 -0.029395	 
-0.650408	 -0.022819	 
-0.644272	 -0.016341	 
-0.638136	 -0.009967	 
-0.632000	 -0.003703	 
-0.625864	 0.002445	 
-0.619728	 0.008470	 
-0.613592	 0.014368	 
-0.607456	 0.020133	 
-0.601320	 0.025760	 
-0.595185	 0.031243	 
-0.589049	 0.036579	 
-0.582913	 0.041764	 
-0.576777	 0.046792	 
-0.570641	 0.051660	 
-0.564505	 0.056365	 
-0.558369	 0.060903	 
-0.552233	 0.065271	 
-0.546097	 0.069466	 
-0.539961	 0.073486	 
-0.533825	 0.077329	 
-0.527689	 0.080992	 
-0.521553	 0.084474	 
-0.515418	 0.087773	 
-0.509282	 0.090888	 
-0.503146	 0.093819	 
-0.497010	 0.096564	 
-0.490874	 0.099124	 
-0.484738	 0.101498	 
-0.478602	 0.103685	 
-0.472466	 0.105688	 
-0.466330	 0.107505	 
-0.460194	 0.109139	 
-0.454058	 0.110591	 
-0.447922	 0.111861	 
-0.441786	 0.112951	 
-0.435651	 0.113864	 
-0.429515	 0.114601	 
-0.423379	 0.115165	 
-0.417243	 0.115558	 
-0.411107	 0.115784	 
-0.404971	 0.115845	 
-0.398835	 0.115744	 
-0.392699	 0.115485	 
-0.386563	 0.115071	 
-0.380427	 0.114507	 
-0.374291	 0.113796	 
-0.368155	 0.112943	 
-0.362019	 0.111951	 
-0.355884	 0.110825	 
-0.349748	 0.109570	 
-0.343612	 0.108191	 
-0.337476	 0.106693	 
-0.331340	 0.105080	 
-0.325204	 0.103358	 
-0.319068	 0.101532	 
-0.312932	 0.099607	 
-0.306796	 0.097590	 
-0.300660	 0.095485	 
-0.294524	 0.093299	 
-0.288388	 0.091036	 
-0.282252	 0.088703	 
-0.276117	 0.086305	 
-0.269981	 0.083849	 
-0.263845	 0.081341	 
-0.257709	 0.078785	 
-0.251573	 0.076189	 
-0.245437	 0.073558	 
-0.239301	 0.070898	 
-0.233165	 0.068215	 
-0.227029	 0.065516	 
-0.220893	 0.062805	 
-0.214757	 0.060089	 
-0.208621	 0.057373	 
-0.202485	 0.054664	 
-0.196350	 0.051967	 
-0.190214	 0.049287	 
-0.184078	 0.046631	 
-0.177942	 0.044003	 
-0.171806	 0.041410	 
-0.165670	 0.038856	 
-0.159534	 0.036346	 
-0.153398	 0.033885	 
-0.147262	 0.031479	 
-0.141126	 0.029132	 
-0.134990	 0.026849	 
-0.128854	 0.024635	 
-0.122718	 0.022493	 
-0.116583	 0.020427	 
-0.110447	 0.018443	 
-0.104311	 0.016543	 
-0.098175	 0.014731	 
-0.092039	 0.013011	 
-0.085903	 0.011387	 
-0.079767	 0.009860	 
-0.073631	 0.008435	 
-0.067495	 0.007114	 
-0.061359	 0.005899	 
-0.055223	 0.004792	 
-0.049087	 0.003797	 
-0.042951	 0.002914	 
-0.036816	 0.002145	 
-0.030680	 0.001492	 
-0.024544	 0.000956	 
-0.018408	 0.000539	 
-0.012272	 0.000240	 
-0.006136	 0.000060	 
0.000000	 0.000000	 
0.006136	 0.000060	 
0.012272	 0.000240	 
0.018408	 0.000539	 
0.024544	 0.000956	 
0.030680	 0.001492	 
0.036816	 0.002145	 
0.042951	 0.002914	 
0.049087	 0.003797	 
0.055223	 0.004792	 
0.061359	 0.005899	 
0.067495	 0.007114	 
0.073631	 0.008435	 
0.079767	 0.009860	 
0.085903	 0.011387	 
0.092039	 0.013011	 
0.098175	 0.014731	 
0.104311	 0.016543	 
0.110447	 0.018443	 
0.116583	 0.020427	 
0.122718	 0.022493	 
0.128854	 0.024635	 
0.134990	 0.026849	 
0.141126	 0.029132	 
0.147262	 0.031479	 
0.153398	 0.033885	 
0.159534	 0.036346	 
0.165670	 0.038856	 
0.171806	 0.041410	 
0.177942	 0.044003	 
0.184078	 0.046631	 
0.190214	 0.049287	 
0.196350	 0.051967	 
0.202485	 0.054664	 
0.208621	 0.057373	 
0.214757	 0.060089	 
0.220893	 0.062805	 
0.227029	 0.065516	 
0.233165	 0.068215	 
0.239301	 0.070898	 
0.245437	 0.073558	 
0.251573	 0.076189	 
0.257709	 0.078785	 
0.263845	 0.081341	 
0.269981	 0.083849	 
0.276117	 0.086305	 
0.282252	 0.088703	 
0.288388	 0.091036	 
0.294524	 0.093299	 
0.300660	 0.095485	 
0.306796	 0.097590	 
0.312932	 0.099607	 
0.319068	 0.101532	 
0.325204	 0.103358	 
0.331340	 0.105080	 
0.337476	 0.106693	 
0.343612	 0.108191	 
0.349748	 0.109570	 
0.355884	 0.110825	 
0.362019	 0.111951	 
0.368155	 0.112943	 
0.374291	 0.113796	 
0.380427	 0.114507	 
0.386563	 0.115071	 
0.392699	 0.115485	 
0.398835	 0.115744	 
0.404971	 0.115845	 
0.411107	 0.115784	 
0.417243	 0.115558	 
0.423379	 0.115165	 
0.429515	 0.114601	 
0.435651	 0.113864	 
0.441786	 0.112951	 
0.447922	 0.111861	 
0.454058	 0.110591	 
0.460194	 0.109139	 
0.466330	 0.107505	 
0.472466	 0.105688	 
0.478602	 0.103685	 
0.484738	 0.101498	 
0.490874	 0.099124	 
0.497010	 0.096564	 
0.503146	 0.093819	 
0.509282	 0.090888	 
0.515418	 0.087773	 
0.521553	 0.084474	 
0.527689	 0.080992	 
0.533825	 0.077329	 
0.539961	 0.073486	 
0.546097	 0.069466	 
0.552233	 0.065271	 
0.558369	 0.060903	 
0.564505	 0.056365	 
0.570641	 0.051660	 
0.576777	 0.046792	 
0.582913	 0.041764	 
0.589049	 0.036579	 
0.595185	 0.031243	 
0.601320	 0.025760	 
0.607456	 0.020133	 
0.613592	 0.014368	 
0.619728	 0.008470	 
0.625864	 0.002445	 
0.632000	 -0.003703	 
0.638136	 -0.009967	 
0.644272	 -0.016341	 
0.650408	 -0.022819	 
0.656544	 -0.029395	 
0.662680	 -0.036062	 
0.668816	 -0.042813	 
0.674952	 -0.049641	 
0.681087	 -0.056539	 
0.687223	 -0.063500	 
0.693359	 -0.070515	 
0.699495	 -0.077578	 
0.705631	 -0.084679	 
0.711767	 -0.091812	 
0.717903	 -0.098969	 
0.724039	 -0.106140	 
0.730175	 -0.113317	 
0.736311	 -0.120493	 
0.742447	 -0.127658	 
0.748583	 -0.134803	 
0.754719	 -0.141921	 
0.760854	 -0.149001	 
0.766990	 -0.156036	 
0.773126	 -0.163016	 
0.779262	 -0.169933	 
0.785398	 -0.176777	 
0.791534	 -0.183539	 
0.797670	 -0.190210	 
0.803806	 -0.196782	 
0.809942	 -0.203246	 
0.816078	 -0.209591	 
0.822214	 -0.215810	 
0.828350	 -0.221894	 
0.834486	 -0.227834	 
0.840621	 -0.233621	 
0.846757	 -0.239247	 
0.852893	 -0.244702	 
0.859029	 -0.249979	 
0.865165	 -0.255070	 
0.871301	 -0.259965	 
0.877437	 -0.264658	 
0.883573	 -0.269139	 
0.889709	 -0.273403	 
0.895845	 -0.277440	 
0.901981	 -0.281244	 
0.908117	 -0.284807	 
0.914253	 -0.288122	 
0.920388	 -0.291184	 
0.926524	 -0.293984	 
0.932660	 -0.296517	 
0.938796	 -0.298777	 
0.944932	 -0.300759	 
0.951068	 -0.302455	 
0.957204	 -0.303862	 
0.963340	 -0.304974	 
